\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 96.4379440576, 22.6700181225, 96.4334961452, 22.6721120126, 0.000397906926165, 0.000359854962786, 0.720659075473, 0.000397898817643, 0.000359844120465, 0.720630330748, 58096.3319792, 58096.3323264, 4967.53699091, 0.562500348381, 16.3850379955, 1.68876165508, 2.78581357003, 0.45545148361, 0.108626877711, 3.60596093936, 0.305993583886, 67.4606165672, 0.0160943712051, -0.00580350941177, 0.306416550082, 4.08831809418, 0, 0.910000
2, 96.0622480645, 22.6668841783, 96.0597419953, 22.6697246613, 0.000209570758124, 0.000215300648107, 0.904449875209, 0.000209600816073, 0.000215328010565, 0.90448298856, 58096.3319792, 58096.3323264, 3160.05261871, -4.94448830155, 13.0250182234, 0.926036626295, 1.53661465157, 0.209163810942, 0.0614182347284, 2.41876156201, 0.234293290322, 342.419242434, 0.00317078034821, -0.443975398225, 0.234314745029, 5.80294078167, 1, 0.023000
3, 96.0049307784, 22.6092351148, 96.003076055, 22.6130584874, 0.000290080047021, 0.000307214461211, 0.706582537258, 0.000290353752901, 0.000307358336304, 0.707797315315, 58096.3319792, 58096.3323264, 818.97630834, 36.5637904074, 14.8957637661, 0.761411298096, 2.15097349395, 0.255423350068, 0.0625767431541, 1.30684000452, 0.346807434781, 9.52395093194, 0.114000608835, 0.240484101148, 0.365063741878, 1.35363379249, 0, 0.000000
4, 96.0269986505, 22.588808376, 96.023164467, 22.5926612068, 0.000254819455311, 0.000258522791971, 0.914174883562, 0.000254819455583, 0.00025852279185, 0.914174883724, 58096.3319792, 58096.3323264, 4424.34936896, 16.7623588072, 18.6073476182, 1.4208733843, 1.85963661075, 0.261175737862, 0.0541560404402, 1.29510332089, 0.191919467333, 20.0328590615, 0.0541977658517, -0.54035330044, 0.199425373924, 3.70909031619, 0, 0.001000
5, 96.0029941188, 22.5911079449, 95.9989348064, 22.5906859717, 0.000101075199118, 9.79840168787e-05, 0.0771095525142, 0.000103836237465, 0.000101010869181, 0.332546044769, 58096.3319792, 58096.3323264, 605.56431556, 47.6632547993, 13.4130344922, 0.326640349331, 0.724529618544, 0.0447114810634, 0.0104006120998, 0.481166550089, 0.134488184685, 8.62668070701, 0.125857933269, 0.0647812654331, 0.184193624175, 1.22597003696, 3, 0.000000
6, 96.0206183546, 22.5883873285, 96.02337622, 22.5937739506, 0.000480428277922, 0.000516508485839, 0.713476416102, 0.00048042790272, 0.000516508177894, 0.713475560049, 58096.3319792, 58096.3323264, 4396.5930289, 15.2227558513, 21.1788336182, 1.49568862992, 3.62030953088, 0.507987539477, 0.087968438738, 3.82468136721, 0.377318815882, 37.2505532638, 0.0291468477547, 0.0525602558099, 0.378442898669, 3.45024479647, 1, 0.020000
7, 96.0059311813, 22.586863999, 96.0026223388, 22.5902605586, 2.27292381704e-05, 2.32398864298e-05, 0.810196083293, 4.75698170211e-05, 4.54078796597e-05, 0.964505223758, 58096.3319792, 58096.3323264, 364.022047287, 43.2469460619, 16.2467756143, 0.125409156379, 0.254538706708, 0.037657127251, 0.00775149513819, 0.616001583577, 0.279743344932, 6.81757733033, 0.159255429334, -0.194953544019, 0.321898479037, 0.571212894587, 0, 0.000000
8, 96.0113416823, 22.5720611045, 96.0060385892, 22.5686437454, 2.40070011208e-05, 2.38386875065e-05, 0.250211575375, 7.96045163502e-05, 8.01435561897e-05, 0.995449419264, 58096.3319792, 58096.3323264, 876.212318118, 38.8446994975, 21.2304936253, 0.241317812925, 0.41664606634, 0.0121599978393, 0.00209703566292, 0.144916255013, 0.049468229372, 11.8397671797, 0.0917024961956, -0.078636196509, 0.10419430659, 1.13390246307, 1, 0.000000
