\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 162.979427375, 10.7589595827, 162.977588641, 10.7528026059, 7.40536549872e-05, 7.66751426315e-05, 0.465366429521, 7.82235931759e-05, 8.10677408291e-05, 0.604045738119, 58153.4230208, 58153.423368, 613.285808863, 19.0868662295, 22.8126232024, 0.518882981721, 0.551749274133, 0.0473613022196, 0.00718308508076, 0.125672386648, 0.087100129309, 8.12372565316, 0.133650033385, -0.0086448451777, 0.159526687264, 1.14664273816, 0, 0.000000
2, 162.947837654, 10.7555003764, 162.947249389, 10.7523878069, 9.24491186225e-05, 0.000100118566172, 0.344447372533, 9.28810791092e-05, 0.0001022259411, 0.362766364897, 58153.4230208, 58153.423368, 490.865227668, 15.8124060203, 11.2550046461, 0.626326259744, 0.69730872827, 0.0864595332771, 0.029125637043, 0.342996001819, 0.140406186271, 6.33980248566, 0.171257102601, -0.251316023129, 0.221456298927, 1.20412590949, 0, 0.000000
3, 162.973144371, 10.7448566968, 162.971235137, 10.7508168613, 0.000290349075892, 0.00032107163046, 0.512956696144, 0.000290349075322, 0.000321071630337, 0.512956691605, 58153.4230208, 58153.423368, 516.96296247, 21.8543460678, 22.2141393801, 1.81987449653, 2.2257947261, 0.326630679679, 0.0562722315594, 0.14150352897, 0.194276265174, 2.70152446763, 0.401897601805, -0.172171435956, 0.446391027628, 1.25185109771, 3, 0.000000
4, 162.945247831, 10.7490189307, 162.944246076, 10.7450889673, 0.00024866435063, 0.000271412344038, 0.457451335187, 0.000248570380587, 0.0002712720115, 0.456330320171, 58153.4230208, 58153.423368, 334.966601496, 15.2425198708, 14.4034891551, 0.827404514312, 1.87417411268, 0.232774394521, 0.0600565479837, 0.301134092972, 0.285866555564, 3.67245752238, 0.295642957921, -0.209396189712, 0.411247426932, 1.19059109042, 0, 0.000000
5, 162.949543875, 10.7432372951, 162.948850468, 10.7476298282, 0.000368981848466, 0.000430782517601, 0.260176621135, 0.000368981846527, 0.000430782514894, 0.260176594184, 58153.4230208, 58153.423368, 729.98005024, 15.1106160016, 15.8029565775, 1.61130876614, 2.93309122183, 0.464743819338, 0.118724926488, 0.355097256716, 0.308671197868, 10.1831362715, 0.106621003178, 0.623678886614, 0.326566910007, 1.3637945625, 0, 0.000000
6, 162.853719433, 10.7260744443, 162.844067499, 10.724357379, 1.70804642314e-05, 1.64419475875e-05, 0.321937191923, 1.70804766496e-05, 1.64419875201e-05, 0.321949150375, 58153.4230208, 58153.423368, 14144.5254225, -8.48519276916, 34.2687832779, 1.08055675952, 0.119942186022, 0.0111593653961, 0.00117321503127, 0.129494587221, 0.0102010860238, 180.664797491, 0.00600967216544, -0.0582653260044, 0.0118396923778, 1.14318659264, 0, 0.483000
7, 162.693751813, 10.7002160773, 162.691646033, 10.7044813523, 5.68012898424e-05, 5.67965162739e-05, 0.37444782397, 9.04738015182e-05, 8.95458751612e-05, 0.922983659916, 58153.4230208, 58153.423368, 314.763610755, 15.5862193416, 16.8550036355, 0.301353171581, 0.535918766647, 0.0263748164407, 0.00558970708103, 0.115601507257, 0.0837106920528, 5.77951266221, 0.187859473318, -0.22646582055, 0.205666384417, 1.04390996757, 1, 0.000000
8, 162.686640597, 10.7036232913, 162.684608204, 10.6995690944, 0.000103911491338, 0.000108789689041, 0.723115295555, 0.000115817989125, 0.000115029775596, 0.838877840195, 58153.4230208, 58153.423368, 307.626595022, 16.4529989976, 16.0664946686, 0.390281653858, 0.781759430128, 0.0584860652743, 0.0137173556526, 0.248397674263, 0.146884228854, 7.65506678649, 0.141832362152, 0.286365807771, 0.204184709613, 1.02432813779, 0, 0.000000
