\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 162.894313493, 10.7332254181, 162.884617957, 10.7315259379, 1.37213012629e-05, 1.32085434922e-05, 0.317563069499, 1.37213504043e-05, 1.32086127194e-05, 0.317589020097, 58153.4245023, 58153.4248495, 15309.7155136, -3.31184798265, 34.4086058324, -1.08413376414, 0.096347338012, 0.00895022441929, 0.000938347277031, 0.102608161858, 0.00813747574377, 143.308628529, 0.0075762095828, 0.0895846549202, 0.0111183390452, 1.10580671794, 0, 0.726000
2, 162.515882288, 10.7044381543, 162.510673858, 10.7054143802, 0.000184745772317, 0.00017322445331, 0.379243351244, 0.000184075087951, 0.000172522325079, 0.361403989371, 58153.4245023, 58153.4248495, 390.790401001, 10.5377753454, 18.521345688, 0.744944744011, 1.28168731066, 0.133612674447, 0.026344373495, 0.188059936072, 0.179721098902, 4.43952123254, 0.244561552449, -0.425266079526, 0.303496336595, 1.09052815752, 0, 0.000000
3, 162.480150642, 10.7041505099, 162.475418649, 10.7013056394, 0.000343221500021, 0.000337720788749, 0.814521536917, 0.000394676384227, 0.000401633756652, 0.912571663738, 58153.4245023, 58153.4248495, 284.320029301, 11.3065390666, 19.3766756351, 0.189824612753, 2.63907798394, 0.157065325073, 0.0292880260098, 1.35027198975, 0.780173732589, 11.1655575694, 0.0972397659503, 0.352568011582, 0.786210293181, 0.453025051473, 0, 0.001000
4, 162.506471242, 10.6990696261, 162.504805289, 10.6964207206, 4.59208229433e-05, 4.54163790162e-05, 0.979171473409, 1.83053502478e-05, 1.95966523755e-05, 0.247561176939, 58153.4245023, 58153.4248495, 303.473815537, 9.96530170801, 11.0696334581, 0.291395069606, 0.250983068263, 0.0165027550935, 0.00571450672915, 0.0790512440422, 0.0542129285297, 13.0323145294, 0.0833110804921, 0.43611479902, 0.0993970711466, 1.05604876897, 0, 0.000000
5, 162.523256417, 10.6761634057, 162.522265721, 10.6791402184, 0.000207927758062, 0.000222737018598, 0.535557094684, 0.000208009208608, 0.00022405848106, 0.535372128376, 58153.4245023, 58153.4248495, 280.551597129, 14.1037023318, 11.1343955001, 0.72357125911, 1.55726651319, 0.203413459842, 0.0693689316212, 0.34730284874, 0.287826506141, 3.59749301942, 0.301803561229, -0.258861079943, 0.417048542988, 1.33880264162, 1, 0.000000
6, 162.472165502, 10.6738340815, 162.470643136, 10.6679508126, 0.00011097561576, 0.000111578211904, 0.00494907529134, 0.00014072612132, 0.000143783895587, 0.781400815334, 58153.4245023, 58153.4248495, 427.932914224, 13.4474597601, 21.5801068399, 0.366937378201, 0.909079942745, 0.0407237518733, 0.00644469405393, 0.156128842247, 0.106415111352, 8.9634027526, 0.121129914021, 0.0974035336479, 0.161234710887, 1.3998825076, 1, 0.000000
7, 162.427784797, 10.6703731705, 162.427892953, 10.6672878887, 0.000650070439948, 0.00143085074976, 0.0569985837018, 0.000662322436372, 0.0014313474136, 0.194091370916, 58153.4245023, 58153.4248495, 865.495440758, 15.4200079347, 10.9746037743, 3.45615680083, 9.69641090818, 1.70250287103, 0.908651406557, 0.893755894463, 0.667662610732, 7.21660479284, 0.150449724756, -0.0587043124975, 0.684403741551, 1.35848580053, 0, 0.000000
8, 162.58373389, 10.6666436145, 162.581878026, 10.6731839642, 0.000150198924247, 0.000153682994685, 0.505973884187, 0.000148159127891, 0.000151837332165, 0.467167850384, 58153.4245023, 58153.4248495, 554.875733004, 14.3590598316, 24.1386922475, 0.583082445215, 1.07975666982, 0.0880278002116, 0.0132422674545, 0.213767127929, 0.14993376164, 7.50974515776, 0.144576970583, -0.0334695582421, 0.208284980982, 1.25489130373, 1, 0.000000
