\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 162.254945536, 10.7803163917, 162.250958968, 10.7774968019, 8.19744800156e-05, 8.32746928711e-05, 0.898495017698, 9.09970582291e-05, 9.29114479521e-05, 0.931506917577, 58153.4274653, 58153.4278125, 250.666013918, 19.4105800577, 17.1533124422, 0.375031764964, 0.614323065687, 0.0504974761515, 0.0105480094269, 0.144437963104, 0.128733609753, 4.70313202163, 0.230853864992, 0.0285885935204, 0.26432148846, 1.01163364074, 2, 0.000000
2, 162.273655967, 10.776599863, 162.271351867, 10.7785028733, 8.65371907945e-05, 8.36208795964e-05, 0.924440324736, 8.73737029833e-05, 8.44159266449e-05, 0.926025346713, 58153.4274653, 58153.4278125, 349.038101597, 18.9029202922, 10.511992238, 0.640894815866, 0.617376049153, 0.0752113051568, 0.0275800802537, 0.156437630682, 0.120178030812, 3.21347203898, 0.337870126638, -0.578957646228, 0.358607001555, 1.29889279533, 1, 0.000000
3, 162.51928885, 10.7803571882, 162.511978411, 10.7832745754, 8.97241146549e-05, 8.700173326e-05, 0.585147148936, 0.000102097734653, 9.93680990249e-05, 0.777291586986, 58153.4274653, 58153.4278125, 328.953893711, 20.8146983379, 27.556539272, 0.494488209018, 0.675990822479, 0.048968493879, 0.00603726678733, 0.0781946867647, 0.0942119559475, 3.23363874421, 0.335762987348, -0.28681155656, 0.348730090924, 1.01233055962, 4, 0.000000
4, 162.260564938, 10.7792949411, 162.257598681, 10.7733799915, 0.000211283725941, 0.000223446839262, 0.767931982741, 0.00021128565741, 0.000223450557944, 0.767938377177, 58153.4274653, 58153.4278125, 621.606789654, 18.4790968711, 23.4391495077, 1.02529670332, 1.56027811578, 0.169732363002, 0.0265616398491, 0.152258046045, 0.16605042757, 6.290816182, 0.172590673984, 0.130487407225, 0.239500073575, 1.25539334894, 0, 0.000000
5, 162.543903717, 10.7786246728, 162.53695551, 10.7793051057, 1.65255035168e-05, 1.4979325281e-05, 0.281620809543, 1.6181620992e-05, 1.46245650282e-05, 0.0695899092646, 58153.4274653, 58153.4278125, 335.366712388, 19.2615612917, 24.3855152396, 0.198216662806, 0.115552070376, 0.00762367368336, 0.00122672598969, 0.0343081221162, 0.0370450724325, 6.48197718367, 0.167500775457, -0.135003256864, 0.171548381427, 1.00140255623, 2, 0.000000
6, 162.513685262, 10.7801831269, 162.509189149, 10.7817384565, 0.000409954029177, 0.000359380129289, 0.579437347121, 0.000409954032919, 0.00035938013271, 0.579437363674, 58153.4274653, 58153.4278125, 499.00586869, 20.5156360906, 16.6468094774, 1.6007723796, 2.81150086483, 0.433545420297, 0.104638418526, 0.180089426027, 0.28555978546, 5.31828995902, 0.204151374431, 0.476221591205, 0.351030162172, 1.14481761953, 1, 0.000000
7, 162.253616297, 10.7789122762, 162.252811385, 10.7732776133, 4.00462057344e-05, 4.10717202716e-05, 0.229689503681, 4.08077956112e-05, 4.21946306451e-05, 0.349686148325, 58153.4274653, 58153.4278125, 322.171962825, 17.4967026061, 20.2265351737, 0.31571612384, 0.291501664886, 0.0238249329792, 0.00427853908355, 0.0809527536199, 0.0718900067554, 6.55358681542, 0.165670530556, 0.053182761518, 0.180595951688, 0.948599178105, 0, 0.000000
8, 162.539354706, 10.7731810846, 162.533396851, 10.7759380417, 0.000199455213227, 0.000196109471479, 0.838973169229, 0.000175648014194, 0.000168860024138, 0.679620859435, 58153.4274653, 58153.4278125, 220.47445757, 19.4944821315, 23.0004664452, 0.454367890178, 1.31601982266, 0.0922800051193, 0.0140947090521, 0.107040475616, 0.194473165673, 4.04983879321, 0.26809368476, 0.238943687545, 0.33120089972, 1.60421699213, 1, 0.000000
