\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 154.866443539, 8.47580056736, 154.863175491, 8.47581608705, 0.00044341388084, 0.000337889434149, 0.0207029044388, 0.000443413956241, 0.000337889463458, 0.0207140237149, 58153.4121528, 58153.4125, 523.289672884, 8.27731668672, 11.4928481775, 1.72397522512, 2.96076895656, 0.549017544844, 0.205979395812, 0.553519774677, 0.369767247314, 7.04845286865, 0.154038939465, 0.023702243828, 0.400569359859, 1.29222462339, 1, 0.000000
2, 154.871245557, 8.46130906938, 154.869916863, 8.47006505687, 0.000173151650968, 0.000180231012593, 0.658716026508, 0.000219525295546, 0.000218260631151, 0.871250591945, 58153.4121528, 58153.4125, 268.703210332, 8.60893495279, 31.4768284623, -0.274790818512, 1.42680147155, 0.0323901103739, 0.00367624834235, 0.0892011242348, 0.115221863283, 6.51585298281, 0.166629942023, -0.0130749409376, 0.20258730305, 1.20657303752, 0, 0.000000
3, 154.868371723, 8.45786916991, 154.861852959, 8.45697582957, 0.000153933419501, 0.000148635470166, 0.239626725258, 0.000153333917541, 0.000149064520241, 0.259654170688, 58153.4121528, 58153.4125, 367.91613524, 9.93268779253, 23.1438309394, 0.571627349195, 1.08015424458, 0.0895612530241, 0.0140183094926, 0.157921982188, 0.153559645558, 6.3311080516, 0.171492287907, -0.00671829876516, 0.230195937314, 1.19723080148, 0, 0.000000
4, 154.864920506, 8.44870975835, 154.862243705, 8.44318618979, 9.39632048611e-05, 9.57358817596e-05, 0.914577570506, 6.14301909766e-05, 6.29648944108e-05, 0.44464686597, 58153.4121528, 58153.4125, 261.855486491, 8.67399483485, 21.7745019134, 0.335020031559, 0.573039704596, 0.0349214610982, 0.00561864894308, 0.100652756782, 0.0997390967819, 8.55314115467, 0.126940054551, 0.312820392969, 0.161436256387, 1.13458456895, 0, 0.000000
5, 154.870354813, 8.44788397198, 154.865314729, 8.44677701796, 0.000218907117302, 0.000212696017771, 0.605559978925, 0.000197161295363, 0.000187732577506, 0.123372832861, 58153.4121528, 58153.4125, 356.774581541, 9.04034815579, 18.1564380713, 0.633587004447, 1.47108680016, 0.123812079697, 0.0236401992512, 0.296723332984, 0.198909634241, 6.1575826939, 0.176325070849, -0.161043189158, 0.265811160796, 1.19627947742, 1, 0.000000
6, 154.874236028, 8.44753440329, 154.870270072, 8.44190183368, 0.000236873678591, 0.000244766516426, 0.909900729724, 0.000236759950866, 0.000244588246311, 0.909809273874, 58153.4121528, 58153.4125, 453.386203212, 8.24325552456, 24.4003885696, 0.808716583947, 1.72388495854, 0.165529977937, 0.0243067190925, 0.222510699531, 0.205703506794, 6.28679039193, 0.172701193625, -0.0952647839542, 0.268588225704, 1.23821284306, 1, 0.000000
7, 154.872102609, 8.31563296253, 154.869795772, 8.32032009008, 0.000208298752113, 0.000214727721123, 0.73834048233, 0.000208219173533, 0.000214612268814, 0.737986855519, 58153.4121528, 58153.4125, 390.365635489, 5.73282587512, 18.5370512669, 0.817437374494, 1.51841874231, 0.166315066417, 0.0327780326257, 0.214921350515, 0.205310088514, 7.45209914324, 0.14569535159, 0.000541916522025, 0.251752592679, 1.22896888635, 0, 0.000000
8, 154.947039643, 8.03491194179, 154.94484626, 8.03845709597, 9.59642768809e-05, 9.76938227766e-05, 0.842444286781, 9.5855151899e-05, 9.65331751785e-05, 0.844247463872, 58153.4121528, 58153.4125, 362.796814829, 6.61079302253, 14.7838422885, 0.582823634238, 0.6913148401, 0.0718146654294, 0.0176820568367, 0.150092861906, 0.12179421913, 8.66952875196, 0.125235896416, 0.0352899410363, 0.174693621992, 1.25486849663, 0, 0.000000
