\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 163.269781787, 10.7793731508, 163.265204607, 10.7773043941, 5.12722794866e-05, 5.00459541036e-05, 0.876060418282, 3.39161652073e-05, 3.52637535304e-05, 0.447036128894, 58153.4378241, 58153.4381713, 243.65591736, 11.5959969809, 17.5963712179, 0.309075025631, 0.303552006749, 0.0251189590925, 0.00586269283999, 0.0970050086621, 0.0802403692699, 10.5125976297, 0.103279535944, 0.649334724129, 0.130786770758, 1.18690786049, 7, 0.000000
2, 163.65898475, 10.7107251844, 163.655015504, 10.7036800122, 0.00024121233668, 0.000248247033639, 0.831643337519, 0.000241155108736, 0.000247763947989, 0.831935745538, 58153.4378241, 58153.4381713, 337.196623052, 10.6094158076, 28.6246732462, 0.660725839056, 1.74758642334, 0.138645467949, 0.0171947515845, 0.140622871183, 0.206484850104, 4.69537257505, 0.231235367887, -0.0474519966469, 0.310009336447, 1.29080465216, 2, 0.000000
3, 163.703868074, 10.6906303743, 163.701087572, 10.6870831002, 0.000274021995671, 0.000284615765106, 0.895901914997, 0.000274023819532, 0.000284617052054, 0.89590384225, 58153.4378241, 58153.4381713, 332.680759094, 12.0933647762, 15.9158653257, 1.11457883529, 2.01944522416, 0.272416428449, 0.0655082907835, 0.172555220066, 0.252314667931, 3.82497952946, 0.283854121675, -0.0254611942614, 0.379783957066, 1.27447411537, 8, 0.000000
4, 163.717908867, 10.6819536397, 163.713932114, 10.6875158738, 0.000117024652321, 0.000116001065279, 0.923618485094, 0.000116628217121, 0.000115664490203, 0.922540117386, 58153.4378241, 58153.4381713, 312.633719349, 11.8781661636, 24.1634708852, 0.335058288982, 0.842668807205, 0.0399888940744, 0.00590080469371, 0.153241108218, 0.114202002211, 6.99320126765, 0.155255964072, 0.0780794487792, 0.192734303353, 1.14358539777, 4, 0.000000
5, 163.737865652, 10.6736805736, 163.733198009, 10.6734258919, 0.000172632256353, 0.000161418023104, 0.0888389561851, 0.000172843489948, 0.000161572164379, 0.104639962573, 58153.4378241, 58153.4381713, 290.020193099, 11.6073406903, 16.3291991393, 0.730101641952, 1.19968485042, 0.126761936789, 0.0294662872209, 0.141740164972, 0.178554831552, 3.84805612502, 0.282151863041, -0.194702655886, 0.33390343168, 1.231802793, 0, 0.000000
6, 163.757204766, 10.6676804933, 163.752161182, 10.6667943142, 0.000103126447504, 0.000102241805044, 0.375266555724, 0.0001047957016, 0.000100432087484, 0.281745155225, 58153.4378241, 58153.4381713, 255.936767639, 11.8135517003, 17.896724985, 0.471353956467, 0.728611266803, 0.0664281526544, 0.013567139233, 0.129711113267, 0.137010023966, 6.89672235944, 0.157427854591, 0.354642513453, 0.208699008307, 1.1720233991, 0, 0.000000
7, 163.636388708, 10.5245856615, 163.634519901, 10.5212706318, 0.000143098509077, 0.000150880201224, 0.815917906102, 0.000142490385042, 0.000148898177493, 0.815162159101, 58153.4378241, 58153.4381713, 250.023024507, 8.32208091526, 13.4726946233, 0.592787221271, 1.05255948535, 0.11112495941, 0.0309302447032, 0.211180210569, 0.190903162278, 9.42775855532, 0.115163768608, 0.627655103634, 0.22295001899, 0.732017381772, 6, 0.000000
8, 163.627254538, 10.5073397257, 163.622226154, 10.5018357413, 0.000123691359479, 0.000125185831878, 0.969480812508, 0.000124066693957, 0.000126156928713, 0.96941755968, 58153.4378241, 58153.4381713, 424.56834685, 13.7951720321, 26.2994955165, 0.601987504402, 0.890930125225, 0.0711555061535, 0.00970373197841, 0.0998556289809, 0.116034154437, 4.40522181015, 0.24646572898, -0.317799647516, 0.272413803904, 1.12925963066, 1, 0.000000
