\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 162.124378226, 10.7347587839, 162.122583912, 10.7296570079, 0.000249411201463, 0.000266717699624, 0.605452897802, 0.000249208956969, 0.000266426261332, 0.604013591314, 58153.4235069, 58153.4238541, 498.805898973, 20.6000548667, 19.1870293338, 0.865189993631, 1.85326877059, 0.205286548404, 0.0391230760844, 0.326241583569, 0.241280239235, 6.04022732868, 0.179750884475, 0.161940487923, 0.300876277421, 1.27590289487, 1, 0.000000
2, 162.141199128, 10.7215391036, 162.136541978, 10.7223169393, 0.00039215623408, 0.000331536706717, 0.315419410761, 0.000392156348262, 0.000331536842782, 0.315421275214, 58153.4235069, 58153.4238541, 946.000932255, 17.6700096393, 16.4995243535, 1.68612835176, 2.66161400173, 0.429007505828, 0.102823748646, 0.553133589525, 0.282227258628, 6.79754605552, 0.159724729467, -0.0842362659719, 0.324290324734, 1.26086208093, 0, 0.000000
3, 162.867220913, 10.7282139055, 162.857749758, 10.7265580879, 1.19094331279e-05, 1.14804614029e-05, 0.3168284035, 1.19097561113e-05, 1.14807455925e-05, 0.316950258446, 58153.4235069, 58153.4238541, 15420.4435491, 4.88757949574, 33.6093681705, 1.0248569272, 0.0836626096277, 0.00765313463959, 0.000819960307052, 0.102750177436, 0.00735504177645, 111.269545491, 0.00975771222907, 0.0216715052635, 0.0122192302327, 1.14113931038, 0, 0.944000
4, 162.230952992, 10.7211532503, 162.227307945, 10.7168980507, 0.000453103395062, 0.000468993731094, 0.922415759731, 0.000453103357236, 0.000468993689819, 0.92241574546, 58153.4235069, 58153.4238541, 581.189685795, 20.344918672, 19.7696227603, 1.22054539772, 3.3306050969, 0.4325007184, 0.0808217865895, 0.546376085509, 0.376928036477, 4.88536487599, 0.222242602614, -0.0129629830173, 0.437568873549, 1.28517405986, 4, 0.000000
5, 162.278615778, 10.6971118797, 162.275964889, 10.6938441672, 0.000422332936711, 0.000441760208745, 0.894194109064, 0.000422333388061, 0.000441760786417, 0.894194355829, 58153.4235069, 58153.4238541, 376.293095517, 20.5471322402, 14.8538886833, 1.20241287842, 3.13582212189, 0.452073575301, 0.118175271941, 0.351065853274, 0.395561361875, 3.37758630714, 0.321453282323, 0.0251739243778, 0.509706782106, 1.29466607243, 1, 0.000000
6, 162.202576898, 10.685244495, 162.201285101, 10.6918291376, 0.00048611259988, 0.000493886373478, 0.998341545387, 0.000714424309545, 0.000699363225425, 0.999563282799, 58153.4235069, 58153.4238541, 340.76375662, 20.8064712201, 23.8376995457, 0.193648140817, 4.31939932818, 0.0150948665702, 0.00236442333725, 0.118301317356, 0.190376546298, 6.84707418208, 0.158569364941, -0.0829522034915, 0.247764954903, 1.28294910802, 0, 0.000000
7, 162.273675375, 10.6641876404, 162.271830828, 10.6664590852, 4.87629005012e-05, 5.02234602668e-05, 0.982247609837, 1.86583875844e-05, 1.86315458859e-05, 0.762623988817, 58153.4235069, 58153.4238541, 250.813287019, 20.586175981, 10.3309078172, 0.299647113452, 0.269550506466, 0.0216491043397, 0.00749841805144, 0.0964367880264, 0.0659985556915, 7.85739597821, 0.138180156348, 0.33399253653, 0.153132507854, 1.10549804726, 0, 0.000000
8, 162.363637277, 10.6503383716, 162.354507137, 10.6523515958, 0.000326067790309, 0.000311177810054, 0.432929133683, 0.00032619349966, 0.000311275378969, 0.43404655556, 58153.4235069, 58153.4238541, 351.489095276, 20.3734139296, 32.689464687, 0.894423346416, 2.279521242, 0.199484072089, 0.0216982394697, 0.126554005378, 0.222789443427, 4.04359160771, 0.268507878661, 0.303622811606, 0.348900583269, 1.16236242563, 1, 0.000000
