\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 263.516627101, 54.7434332723, 263.508047391, 54.7579993753, 3.1474566863e-05, 3.00876867587e-05, 0.471365151009, 3.1474380733e-05, 3.0087580715e-05, 0.471350361391, 58226.5070023, 58226.5073495, 7260.27879871, 0.637070813928, 54.7351838282, 1.14449626292, 0.219921406281, 0.016945730509, 0.00108626435142, 0.0874072361726, 0.0147407628466, 81.4779423014, 0.0133255231304, 0.0166354419329, 0.0198710758642, 1.0845531844, 0, 0.995000
2, 263.040570715, 54.6845798744, 263.01736204, 54.7354260969, 1.74731284531e-05, 1.67006624503e-05, 0.339741657338, 1.74729650432e-05, 1.67006041748e-05, 0.339707321099, 58226.5070023, 58226.5073495, 12680.3385071, 0.425255380614, 187.123849338, 1.04272280866, 0.121669523891, 0.00481549875798, 8.97045826364e-05, 0.00489857563194, 0.00438500718762, 110.737669214, 0.00980457880739, 0.0850208771173, 0.0107404866568, 1.27816991727, 0, 0.006000
3, 264.01383902, 54.7586555632, 264.009944216, 54.7750645912, 0.000174050339911, 0.000173621184762, 0.351930676497, 0.000162556257159, 0.000174507698176, 0.091276789321, 58226.5070023, 58226.5073495, 4128.41701092, 0.917419803122, 58.9092264051, 2.19668348642, 1.23219980514, 0.110513730923, 0.00661586733677, 0.116173809461, 0.0535179610746, 51.8781552419, 0.0209285815908, 0.00431382166458, 0.0574645776542, 1.19518474955, 1, 0.031000
4, 262.699844966, 54.7000799075, 262.695168896, 54.7086138733, 0.000138837286109, 0.000150672657391, 0.291416331093, 0.000201358228372, 0.000179977367687, 0.830555311418, 58226.5070023, 58226.5073495, 1104.07173683, 1.5774490788, 31.8634102902, 0.845110422392, 1.21547118649, 0.063399733017, 0.00708993187688, 0.161161923051, 0.0803957147231, 31.8801611377, 0.034056797896, 0.386837086737, 0.0873117198821, 1.17759032357, 5, 0.000000
5, 262.711052032, 54.6846337804, 262.703509022, 54.6989886067, 0.000188855967592, 0.000177088380722, 0.615395098888, 0.000160843096293, 0.00016462668032, 0.123851054199, 58226.5070023, 58226.5073495, 3228.89256017, 0.302846020156, 53.3989069692, 1.55412454591, 1.24825154344, 0.0743315363674, 0.00489683505976, 0.127043478367, 0.0518654430116, 55.6032959622, 0.0195264720547, 0.0849152814597, 0.0554193764824, 1.55261867286, 3, 0.115000
6, 262.849438201, 54.6484939284, 262.837584669, 54.6798170597, 0.000106567861405, 0.000111998800411, 0.167593259359, 0.000126012833648, 0.000116863801377, 0.599113897986, 58226.5070023, 58226.5073495, 7610.18426677, -0.166427979502, 114.103687851, 1.93913735413, 0.826079363022, 0.0441189395229, 0.00135499216954, 0.0359111270946, 0.0227947864729, 87.953271697, 0.0123444663718, -0.102800073746, 0.0259227340447, 1.23763604369, 3, 0.026000
7, 263.057647663, 54.6531079364, 263.047337671, 54.6758708534, 3.26710874042e-05, 3.1598478448e-05, 0.335864824022, 3.2671023119e-05, 3.15984416295e-05, 0.335857676682, 58226.5070023, 58226.5073495, 5658.93910968, 0.220809760621, 83.7257994928, 1.12905554707, 0.229129449794, 0.0140712206848, 0.000591117904849, 0.0190056572067, 0.0119994062571, 76.9834474677, 0.0141035019926, 0.124725025792, 0.0185174112386, 0.967555392127, 0, 0.912000
8, 262.949177184, 54.5925377463, 262.942671428, 54.6341428542, 0.00131122461086, 0.00139509449044, 0.131284219585, 0.00134676318654, 0.00136669557821, 0.171006037096, 58226.5070023, 58226.5073495, 16650.5373443, 0.148032181236, 148.624380302, 4.71711504264, 9.80732004263, 0.377960048876, 0.00908397822582, 0.137489866897, 0.101039420386, 127.381681518, 0.00852348777168, 0.0760584628171, 0.101398295428, 7.01885933982, 3, 0.017000
