\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 163.211790584, 10.7868413254, 163.206483565, 10.7823679348, 7.93351264897e-05, 7.91136261783e-05, 0.982531727358, 7.04909372431e-05, 6.95508592507e-05, 0.972782182129, 58153.4348611, 58153.4352083, 563.941498138, 16.019652986, 24.4248261872, -0.348658925609, 0.539626213131, 0.0263882527352, 0.00407051674928, 0.130403190772, 0.0733673696316, 10.5007507657, 0.1033960551, 0.0920676654102, 0.126781367467, 1.0861484013, 0, 0.000000
2, 163.237100747, 10.7769729008, 163.234074067, 10.7839024422, 0.00047699650241, 0.000500383028058, 0.675758304589, 0.00047699649983, 0.000500383027252, 0.675758296559, 58153.4348611, 58153.4352083, 588.131165285, 18.808541381, 26.8117605077, 1.37944308556, 3.51606347217, 0.41464356855, 0.0570414107245, 0.221696084862, 0.307837285599, 2.35385650315, 0.461258451101, -0.638754649768, 0.55454770139, 1.35888116681, 3, 0.000000
3, 163.264095894, 10.7765041337, 163.262610659, 10.7710047896, 0.000102891339154, 0.000107654552978, 0.851352956766, 7.41508783782e-05, 7.74052548464e-05, 0.151239525679, 58153.4348611, 58153.4352083, 363.663418201, 22.4305372188, 20.2281793867, 0.374778039875, 0.658758013683, 0.0425023468874, 0.00790849574284, 0.16647846954, 0.112024173994, 6.30689636492, 0.172150633519, 0.101820089143, 0.20539049681, 1.30574700929, 0, 0.000000
4, 163.269742457, 10.7706725695, 163.267493076, 10.7724601506, 0.000285083832407, 0.00025648496816, 0.797392114884, 0.00028510439429, 0.000256525267758, 0.797448686486, 58153.4348611, 58153.4352083, 786.091513601, 18.6417056833, 10.1062812465, 2.46141568181, 2.19826651268, 0.435402729024, 0.222552714709, 0.366447990826, 0.216669814992, 3.70474735538, 0.293066193348, -0.594148670698, 0.364463444548, 1.24242086803, 3, 0.000000
5, 163.266359545, 10.7548341252, 163.263577998, 10.7536518369, 9.84920131901e-05, 9.34175508034e-05, 0.732103018988, 8.86326813446e-05, 8.53012012308e-05, 0.615922069954, 58153.4348611, 58153.4352083, 327.447659258, 18.5285637053, 10.5866268018, 0.53871893011, 0.658762194774, 0.075716714119, 0.0270204028818, 0.242391971287, 0.142664437677, 5.44169210953, 0.199521800003, -0.0479259859645, 0.245279616875, 1.08372010141, 2, 0.000000
6, 163.477392854, 10.7393290545, 163.475061032, 10.7364792731, 8.62074999443e-05, 8.87126741345e-05, 0.928955562777, 8.49104965339e-05, 8.74065836161e-05, 0.92618504267, 58153.4348611, 58153.4352083, 465.015770017, 15.1269754789, 12.9981607724, 0.636841090943, 0.623595473915, 0.0705871138349, 0.0202462653509, 0.1595676363, 0.110785525817, 6.8462448175, 0.158588574277, -0.0924421713928, 0.193452238606, 1.20543978875, 0, 0.000000
7, 163.466281038, 10.7388865274, 163.463256968, 10.7335596765, 0.000191688579107, 0.000198770934774, 0.827229002985, 0.000190877929765, 0.000197732947911, 0.82469954143, 58153.4348611, 58153.4352083, 525.035808041, 16.2259250169, 21.6824081514, 0.714374660262, 1.39401818878, 0.133806256571, 0.0221294669706, 0.249084266608, 0.185964207638, 7.00654975736, 0.154960179026, 0.0853754822671, 0.242064750854, 1.24692288114, 0, 0.000000
8, 163.484723106, 10.7355311883, 163.482257159, 10.733175541, 7.02378808878e-05, 7.16629460969e-05, 0.926400003075, 9.83657165209e-05, 9.90090581472e-05, 0.961966323638, 58153.4348611, 58153.4352083, 362.179152158, 15.374121791, 12.0124600676, 0.480172078305, 0.615027925144, 0.0546408139788, 0.0204238548916, 0.246205837211, 0.128223283311, 6.04406936641, 0.179636622106, -0.182377652098, 0.22070461342, 1.29420947287, 0, 0.000000
