\
\ strid, ra1, dec1, ra2, dec2, ra1_err, dec1_err, corr1, ra2_err, dec2_err, corr2, start_mjd, end_mjd, flux, bg, length, sigma, length_err, sigma_err, pa_err, bg_err, fit_mag_err, ap_snr, ap_mag_err, dmag, dmag_err, chi2, numfit, prob
\ null, deg, deg, deg, deg, deg, deg, null, deg, deg, null, days, days, dn, dn, pixels, pixels, pixels, pixels, deg, dn, mag, null, mag, mag, mag, null, null, null
\
1, 149.491081962, 29.0567916536, 149.48570823, 29.0609571766, 3.484046203e-05, 3.60056208806e-05, 0.937179745244, 0.000816554668557, 0.000790163610684, 0.999995132787, 58154.34875, 58154.3490972, 741.439143714, 37.8165817055, 22.3168322415, 0.149583061146, 4.04363620688, 0.00628526223176, 0.000931146488287, 0.155518851883, 0.199312199587, 16.2938665873, 0.0666346566018, 0.26368664065, 0.21015596676, 0.641957701216, 0, 0.000000
2, 149.596848267, 29.0600622547, 149.592816697, 29.0553672955, 6.6233603521e-05, 7.04672192919e-05, 0.580025596524, 0.000234527805374, 0.000241178453172, 0.997256806861, 58154.34875, 58154.3490972, 588.814590428, 38.8339335449, 20.8661108017, 0.213686969099, 1.26136998098, 0.0201760415546, 0.00387365968955, 0.232809001521, 0.0982420873768, 7.97304220381, 0.136175900867, -0.19141139511, 0.167914810869, 1.27345469013, 0, 0.000000
3, 149.563710164, 29.0589561263, 149.560053158, 29.056149663, 0.000236394899228, 0.00024440178659, 0.999541571779, 2.87248544183e-05, 2.7836938279e-05, 0.0116417561337, 58154.34875, 58154.3490972, 622.727993246, 38.78805193, 15.1210332445, 0.216733724023, 1.21681953508, 0.0181685672738, 0.00410633789137, 0.321617165772, 0.116973119977, 13.7208370489, 0.0791304641903, 0.271846931564, 0.141224435422, 0.877166840092, 4, 0.000000
4, 149.823900707, 29.0578417489, 149.818967434, 29.0595894703, 8.11078488723e-05, 7.84822452415e-05, 0.18621471875, 0.000132251695769, 0.000124670484148, 0.91220402079, 58154.34875, 58154.3490972, 695.813383906, 32.6321432407, 16.539158496, 0.4002915404, 0.763740510689, 0.0546027338759, 0.0115703974592, 0.358166983244, 0.130987957112, 7.36037931307, 0.147510903797, -0.269724855991, 0.19727471112, 1.34142415707, 0, 0.000000
5, 149.496563251, 29.0524629962, 149.491442339, 29.0512085287, 8.8159299296e-05, 8.43544122605e-05, 0.495461250877, 8.8028051343e-05, 8.39625374639e-05, 0.482142485117, 58154.34875, 58154.3490972, 899.638869234, 42.347200709, 16.5281400422, 0.249556850343, 0.633485096734, 0.017328829351, 0.0040435584456, 0.321372752713, 0.0751076236074, 14.7331207677, 0.0736935658017, 0.124945102898, 0.10522308095, 1.20010206238, 1, 0.000000
6, 149.508590957, 29.0532189678, 149.503408949, 29.0456741915, 0.000198852893839, 0.000208010747063, 0.871416963215, 0.000201237303222, 0.00021019776457, 0.877399852125, 58154.34875, 58154.3490972, 1824.55007936, 45.2525478956, 31.2791936066, 0.730905897993, 1.46169881834, 0.118180451527, 0.0133211922008, 0.59022383342, 0.160121726111, 13.7058893755, 0.0792167640504, 0.134414972598, 0.17864563493, 1.26866503984, 0, 0.000000
7, 149.541793354, 29.0478106275, 149.531718359, 29.0436619996, 0.000548542486451, 0.000539273776156, 0.717320348, 0.000548542487567, 0.000539273776371, 0.717320348061, 58154.34875, 58154.3490972, 1635.19549155, 46.8855619433, 34.6111309286, 1.38636048977, 3.9014401331, 0.409708242981, 0.0428656385302, 0.477017914451, 0.299361800791, 6.92020622837, 0.156893619775, 0.00369409198574, 0.337983868992, 1.30250664053, 0, 0.000000
8, 149.764414648, 29.0534561487, 149.759859279, 29.0514621047, 9.39239604636e-05, 9.80735823619e-05, 0.964554824897, 5.00194603053e-05, 4.93390189579e-05, 0.0638617949204, 58154.34875, 58154.3490972, 585.023840509, 38.1933804615, 15.8309419484, 0.309797295705, 0.539672653344, 0.0239790552609, 0.00581714909263, 0.169961872535, 0.0770573514291, 9.10943449739, 0.11918810164, 0.0627894999021, 0.141928288166, 0.999168619643, 0, 0.000000
